order_id,product_id,category,quantity,unit_price,discount,line_total
ORD000236,P0007,Electronics,1,71.56,0.0,71.56
ORD000237,P0103,Books & Media,2,33.25,0.0,66.5
ORD000238,P0060,Fashion,1,117.44,0.0,117.44
ORD000239,P0034,Home & Garden,1,68.83,0.0,68.83
ORD000239,P0001,Electronics,1,592.51,0.0,592.51
ORD000240,P0008,Electronics,1,601.4,0.0,601.4
ORD000240,P0086,Beauty,2,112.91,0.0,225.82
ORD000240,P0023,Home & Garden,1,33.75,0.0,33.75
ORD000240,P0064,Sports,1,31.33,0.0,31.33
ORD000240,P0067,Sports,1,310.35,0.0,310.35
ORD000241,P0039,Home & Garden,1,229.92,0.2,183.94
ORD000241,P0053,Fashion,3,62.69,0.0,188.07
ORD000241,P0009,Electronics,1,236.37,0.0,236.37
ORD000242,P0035,Home & Garden,1,89.13,0.05,84.67
ORD000242,P0009,Electronics,1,236.37,0.0,236.37
ORD000243,P0023,Home & Garden,1,33.75,0.1,30.38
ORD000243,P0118,Books & Media,1,20.23,0.1,18.21
ORD000243,P0114,Books & Media,1,34.15,0.1,30.74
ORD000243,P0019,Electronics,1,753.99,0.2,603.19
ORD000244,P0027,Home & Garden,1,77.74,0.0,77.74
ORD000245,P0109,Books & Media,1,36.9,0.0,36.9
ORD000245,P0018,Electronics,3,370.75,0.0,1112.25
ORD000245,P0057,Fashion,1,100.09,0.0,100.09
ORD000246,P0003,Electronics,1,675.0,0.0,675.0
ORD000246,P0020,Electronics,1,781.45,0.0,781.45
ORD000247,P0107,Books & Media,1,31.66,0.0,31.66
ORD000247,P0084,Beauty,1,36.18,0.0,36.18
ORD000247,P0066,Sports,2,124.94,0.05,237.39
ORD000247,P0004,Electronics,2,807.35,0.05,1533.96
ORD000248,P0001,Electronics,1,592.51,0.2,474.01
ORD000249,P0043,Fashion,1,83.9,0.0,83.9
ORD000250,P0087,Beauty,1,61.99,0.0,61.99
ORD000251,P0079,Sports,1,134.88,0.0,134.88
ORD000251,P0083,Beauty,1,104.56,0.05,99.33
ORD000252,P0001,Electronics,2,592.51,0.0,1185.02
ORD000252,P0018,Electronics,3,370.75,0.0,1112.25
ORD000253,P0065,Sports,1,310.58,0.05,295.05
ORD000253,P0050,Fashion,3,175.37,0.05,499.8
ORD000254,P0086,Beauty,2,112.91,0.0,225.82
ORD000255,P0035,Home & Garden,3,89.13,0.0,267.39
ORD000256,P0105,Books & Media,1,27.71,0.05,26.32
ORD000257,P0098,Beauty,1,58.74,0.0,58.74
ORD000257,P0021,Home & Garden,2,180.57,0.0,361.14
ORD000258,P0113,Books & Media,1,10.97,0.05,10.42
ORD000258,P0108,Books & Media,1,57.78,0.15,49.11
ORD000259,P0107,Books & Media,2,31.66,0.05,60.15
ORD000259,P0114,Books & Media,1,34.15,0.0,34.15
ORD000260,P0071,Sports,1,179.47,0.0,179.47
ORD000260,P0046,Fashion,1,37.54,0.1,33.79
ORD000260,P0023,Home & Garden,1,33.75,0.0,33.75
ORD000261,P0084,Beauty,2,36.18,0.1,65.12
ORD000262,P0057,Fashion,1,100.09,0.0,100.09
ORD000263,P0037,Home & Garden,1,220.95,0.0,220.95
ORD000264,P0007,Electronics,1,71.56,0.1,64.4
ORD000264,P0095,Beauty,1,30.92,0.0,30.92
ORD000264,P0086,Beauty,2,112.91,0.0,225.82
ORD000264,P0034,Home & Garden,1,68.83,0.0,68.83
ORD000265,P0030,Home & Garden,2,53.4,0.1,96.12
ORD000265,P0020,Electronics,2,781.45,0.0,1562.9
ORD000266,P0118,Books & Media,1,20.23,0.1,18.21
ORD000266,P0073,Sports,2,162.52,0.0,325.04
ORD000267,P0092,Beauty,1,118.26,0.05,112.35
ORD000267,P0011,Electronics,2,733.95,0.0,1467.9
ORD000267,P0103,Books & Media,2,33.25,0.0,66.5
ORD000268,P0059,Fashion,1,67.75,0.05,64.36
ORD000269,P0096,Beauty,1,56.41,0.0,56.41
ORD000269,P0008,Electronics,1,601.4,0.2,481.12
ORD000269,P0091,Beauty,2,90.2,0.0,180.4
ORD000269,P0056,Fashion,1,160.14,0.0,160.14
ORD000269,P0056,Fashion,2,160.14,0.0,320.28
ORD000270,P0091,Beauty,1,90.2,0.1,81.18
ORD000270,P0112,Books & Media,3,36.19,0.2,86.86
ORD000271,P0080,Sports,2,99.79,0.15,169.64
ORD000272,P0017,Electronics,1,504.79,0.05,479.55
ORD000273,P0049,Fashion,1,179.38,0.05,170.41
ORD000273,P0057,Fashion,1,100.09,0.15,85.08
ORD000273,P0079,Sports,2,134.88,0.0,269.76
ORD000274,P0009,Electronics,1,236.37,0.15,200.91
ORD000274,P0010,Electronics,1,737.02,0.1,663.32
ORD000274,P0102,Books & Media,1,52.13,0.0,52.13
ORD000275,P0055,Fashion,1,92.6,0.0,92.6
ORD000275,P0081,Beauty,1,17.81,0.05,16.92
ORD000276,P0111,Books & Media,2,58.37,0.1,105.07
ORD000276,P0041,Fashion,1,109.82,0.0,109.82
ORD000277,P0030,Home & Garden,1,53.4,0.05,50.73
ORD000277,P0040,Home & Garden,1,77.25,0.2,61.8
ORD000277,P0097,Beauty,1,37.48,0.0,37.48
ORD000277,P0017,Electronics,1,504.79,0.0,504.79
ORD000278,P0075,Sports,3,90.37,0.05,257.55
ORD000278,P0003,Electronics,1,675.0,0.05,641.25
ORD000278,P0016,Electronics,2,735.06,0.0,1470.12
ORD000279,P0028,Home & Garden,1,167.29,0.0,167.29
ORD000279,P0048,Fashion,1,30.16,0.05,28.65
ORD000279,P0064,Sports,1,31.33,0.0,31.33
ORD000280,P0058,Fashion,1,166.02,0.0,166.02
ORD000280,P0003,Electronics,1,675.0,0.1,607.5
ORD000280,P0003,Electronics,1,675.0,0.1,607.5
ORD000281,P0063,Sports,1,25.19,0.0,25.19
ORD000282,P0036,Home & Garden,1,64.58,0.0,64.58
ORD000283,P0021,Home & Garden,2,180.57,0.1,325.03
ORD000283,P0075,Sports,1,90.37,0.05,85.85
ORD000284,P0075,Sports,2,90.37,0.0,180.74
ORD000284,P0041,Fashion,1,109.82,0.0,109.82
ORD000284,P0068,Sports,1,52.84,0.0,52.84
ORD000285,P0003,Electronics,1,675.0,0.1,607.5
ORD000286,P0025,Home & Garden,1,164.39,0.0,164.39
ORD000286,P0096,Beauty,1,56.41,0.05,53.59
ORD000286,P0036,Home & Garden,1,64.58,0.0,64.58
ORD000286,P0089,Beauty,2,20.66,0.0,41.32
ORD000287,P0104,Books & Media,1,28.85,0.05,27.41
ORD000288,P0113,Books & Media,1,10.97,0.2,8.78
ORD000289,P0022,Home & Garden,1,68.56,0.1,61.7
ORD000290,P0046,Fashion,1,37.54,0.0,37.54
ORD000290,P0104,Books & Media,1,28.85,0.05,27.41
ORD000290,P0095,Beauty,1,30.92,0.05,29.37
ORD000290,P0104,Books & Media,3,28.85,0.1,77.9
ORD000291,P0011,Electronics,1,733.95,0.0,733.95
ORD000291,P0092,Beauty,1,118.26,0.1,106.43
ORD000292,P0007,Electronics,1,71.56,0.15,60.83
ORD000293,P0088,Beauty,1,98.82,0.0,98.82
ORD000293,P0011,Electronics,1,733.95,0.0,733.95
ORD000294,P0039,Home & Garden,2,229.92,0.0,459.84
ORD000295,P0017,Electronics,3,504.79,0.0,1514.37
ORD000295,P0118,Books & Media,1,20.23,0.1,18.21
ORD000295,P0059,Fashion,1,67.75,0.0,67.75
ORD000295,P0049,Fashion,1,179.38,0.1,161.44
ORD000296,P0056,Fashion,2,160.14,0.0,320.28
ORD000296,P0015,Electronics,1,769.37,0.1,692.43
ORD000296,P0049,Fashion,1,179.38,0.1,161.44
ORD000297,P0030,Home & Garden,1,53.4,0.0,53.4
ORD000297,P0001,Electronics,1,592.51,0.0,592.51
ORD000297,P0100,Beauty,1,119.92,0.0,119.92
ORD000298,P0093,Beauty,1,54.29,0.0,54.29
ORD000299,P0039,Home & Garden,2,229.92,0.0,459.84
ORD000299,P0004,Electronics,2,807.35,0.1,1453.23
ORD000299,P0036,Home & Garden,2,64.58,0.05,122.7
ORD000300,P0013,Electronics,3,862.63,0.0,2587.89
ORD000301,P0056,Fashion,1,160.14,0.15,136.12
ORD000301,P0060,Fashion,1,117.44,0.0,117.44
ORD000302,P0013,Electronics,1,862.63,0.15,733.24
ORD000302,P0016,Electronics,1,735.06,0.05,698.31
ORD000303,P0004,Electronics,1,807.35,0.0,807.35
ORD000304,P0040,Home & Garden,1,77.25,0.05,73.39
ORD000305,P0032,Home & Garden,2,145.88,0.1,262.58
ORD000305,P0055,Fashion,1,92.6,0.1,83.34
ORD000305,P0108,Books & Media,3,57.78,0.05,164.67
ORD000306,P0008,Electronics,1,601.4,0.0,601.4
ORD000306,P0038,Home & Garden,1,169.03,0.05,160.58
ORD000307,P0073,Sports,1,162.52,0.0,162.52
ORD000308,P0027,Home & Garden,1,77.74,0.1,69.97
ORD000308,P0107,Books & Media,2,31.66,0.1,56.99
ORD000308,P0039,Home & Garden,1,229.92,0.0,229.92
ORD000309,P0097,Beauty,2,37.48,0.0,74.96
ORD000310,P0051,Fashion,1,21.84,0.0,21.84
ORD000311,P0078,Sports,1,64.33,0.0,64.33
ORD000311,P0073,Sports,1,162.52,0.2,130.02
ORD000312,P0053,Fashion,1,62.69,0.15,53.29
ORD000313,P0003,Electronics,1,675.0,0.0,675.0
ORD000314,P0105,Books & Media,1,27.71,0.0,27.71
ORD000314,P0118,Books & Media,2,20.23,0.0,40.46
ORD000315,P0004,Electronics,2,807.35,0.2,1291.76
ORD000316,P0081,Beauty,1,17.81,0.05,16.92
ORD000316,P0054,Fashion,1,37.85,0.05,35.96
ORD000317,P0119,Books & Media,1,54.29,0.0,54.29
ORD000317,P0103,Books & Media,2,33.25,0.0,66.5
ORD000317,P0118,Books & Media,1,20.23,0.1,18.21
ORD000317,P0067,Sports,2,310.35,0.05,589.66
ORD000317,P0027,Home & Garden,1,77.74,0.0,77.74
ORD000318,P0052,Fashion,3,129.07,0.05,367.85
ORD000318,P0009,Electronics,1,236.37,0.0,236.37
ORD000318,P0071,Sports,1,179.47,0.0,179.47
ORD000319,P0044,Fashion,3,179.61,0.0,538.83
ORD000320,P0037,Home & Garden,2,220.95,0.0,441.9
ORD000320,P0044,Fashion,1,179.61,0.0,179.61
ORD000321,P0010,Electronics,2,737.02,0.0,1474.04
ORD000321,P0023,Home & Garden,2,33.75,0.0,67.5
ORD000322,P0089,Beauty,1,20.66,0.0,20.66
ORD000323,P0117,Books & Media,1,38.94,0.2,31.15
ORD000323,P0085,Beauty,1,33.57,0.0,33.57
ORD000324,P0011,Electronics,1,733.95,0.05,697.25
ORD000325,P0005,Electronics,1,407.63,0.05,387.25
ORD000325,P0028,Home & Garden,2,167.29,0.0,334.58
ORD000326,P0005,Electronics,2,407.63,0.05,774.5
ORD000326,P0094,Beauty,1,104.78,0.1,94.3
ORD000327,P0063,Sports,1,25.19,0.1,22.67
ORD000327,P0094,Beauty,2,104.78,0.0,209.56
ORD000327,P0090,Beauty,1,56.59,0.0,56.59
ORD000328,P0056,Fashion,1,160.14,0.0,160.14
ORD000328,P0038,Home & Garden,2,169.03,0.0,338.06
ORD000328,P0018,Electronics,3,370.75,0.05,1056.64
ORD000328,P0084,Beauty,1,36.18,0.0,36.18
ORD000328,P0103,Books & Media,1,33.25,0.05,31.59
ORD000329,P0046,Fashion,2,37.54,0.0,75.08
ORD000329,P0017,Electronics,1,504.79,0.0,504.79
ORD000330,P0085,Beauty,1,33.57,0.0,33.57
ORD000331,P0066,Sports,3,124.94,0.0,374.82
ORD000332,P0106,Books & Media,1,21.79,0.0,21.79
ORD000332,P0092,Beauty,1,118.26,0.0,118.26
ORD000333,P0023,Home & Garden,2,33.75,0.0,67.5
ORD000333,P0018,Electronics,1,370.75,0.15,315.14
ORD000334,P0008,Electronics,2,601.4,0.0,1202.8
ORD000334,P0072,Sports,3,111.14,0.1,300.08
ORD000335,P0064,Sports,1,31.33,0.1,28.2
ORD000336,P0030,Home & Garden,1,53.4,0.0,53.4
ORD000337,P0074,Sports,1,200.27,0.0,200.27
ORD000337,P0092,Beauty,2,118.26,0.1,212.87
ORD000337,P0056,Fashion,1,160.14,0.05,152.13
ORD000337,P0003,Electronics,1,675.0,0.0,675.0
ORD000338,P0034,Home & Garden,1,68.83,0.0,68.83
ORD000338,P0039,Home & Garden,1,229.92,0.0,229.92
ORD000338,P0053,Fashion,1,62.69,0.15,53.29
ORD000339,P0049,Fashion,1,179.38,0.0,179.38
ORD000340,P0004,Electronics,1,807.35,0.1,726.62
ORD000341,P0076,Sports,1,348.42,0.0,348.42
ORD000342,P0012,Electronics,2,338.21,0.0,676.42
ORD000343,P0032,Home & Garden,2,145.88,0.1,262.58
ORD000343,P0042,Fashion,1,113.53,0.0,113.53
ORD000343,P0106,Books & Media,2,21.79,0.0,43.58
ORD000344,P0042,Fashion,2,113.53,0.0,227.06
ORD000345,P0089,Beauty,1,20.66,0.0,20.66
ORD000345,P0007,Electronics,1,71.56,0.1,64.4
ORD000345,P0077,Sports,3,167.38,0.0,502.14
ORD000346,P0079,Sports,3,134.88,0.0,404.64
ORD000346,P0050,Fashion,1,175.37,0.1,157.83
ORD000347,P0008,Electronics,1,601.4,0.0,601.4
ORD000348,P0023,Home & Garden,3,33.75,0.15,86.06
ORD000349,P0082,Beauty,3,35.18,0.0,105.54
ORD000349,P0005,Electronics,1,407.63,0.2,326.1
ORD000350,P0065,Sports,1,310.58,0.0,310.58
ORD000351,P0083,Beauty,1,104.56,0.1,94.1
ORD000351,P0107,Books & Media,1,31.66,0.05,30.08
ORD000351,P0062,Sports,2,278.05,0.0,556.1
ORD000352,P0045,Fashion,2,34.55,0.15,58.73
ORD000352,P0050,Fashion,1,175.37,0.0,175.37
ORD000353,P0050,Fashion,1,175.37,0.2,140.3
ORD000354,P0045,Fashion,1,34.55,0.05,32.82
ORD000354,P0022,Home & Garden,2,68.56,0.0,137.12
ORD000355,P0017,Electronics,1,504.79,0.05,479.55
ORD000355,P0102,Books & Media,1,52.13,0.0,52.13
ORD000356,P0078,Sports,2,64.33,0.05,122.23
ORD000357,P0035,Home & Garden,2,89.13,0.05,169.35
ORD000357,P0008,Electronics,1,601.4,0.0,601.4
ORD000358,P0003,Electronics,1,675.0,0.05,641.25
ORD000359,P0040,Home & Garden,1,77.25,0.0,77.25
ORD000359,P0067,Sports,2,310.35,0.15,527.6
ORD000359,P0034,Home & Garden,1,68.83,0.05,65.39
ORD000359,P0075,Sports,1,90.37,0.0,90.37
ORD000360,P0039,Home & Garden,1,229.92,0.05,218.42
ORD000360,P0035,Home & Garden,2,89.13,0.15,151.52
ORD000360,P0003,Electronics,2,675.0,0.0,1350.0
ORD000361,P0028,Home & Garden,2,167.29,0.0,334.58
ORD000361,P0013,Electronics,1,862.63,0.0,862.63
ORD000362,P0011,Electronics,1,733.95,0.0,733.95
ORD000363,P0072,Sports,3,111.14,0.1,300.08
ORD000363,P0015,Electronics,1,769.37,0.0,769.37
ORD000364,P0078,Sports,2,64.33,0.0,128.66
ORD000364,P0083,Beauty,1,104.56,0.0,104.56
ORD000365,P0005,Electronics,1,407.63,0.1,366.87
ORD000366,P0059,Fashion,1,67.75,0.0,67.75
ORD000366,P0041,Fashion,1,109.82,0.0,109.82
ORD000366,P0033,Home & Garden,2,213.07,0.05,404.83
ORD000367,P0033,Home & Garden,1,213.07,0.0,213.07
ORD000367,P0061,Sports,3,272.82,0.15,695.69
ORD000367,P0069,Sports,3,47.49,0.1,128.22
ORD000368,P0019,Electronics,1,753.99,0.0,753.99
ORD000368,P0094,Beauty,3,104.78,0.0,314.34
ORD000368,P0034,Home & Garden,2,68.83,0.15,117.01
ORD000368,P0032,Home & Garden,2,145.88,0.1,262.58
ORD000369,P0059,Fashion,1,67.75,0.1,60.98
ORD000369,P0067,Sports,1,310.35,0.0,310.35
ORD000370,P0106,Books & Media,1,21.79,0.15,18.52
ORD000371,P0001,Electronics,1,592.51,0.0,592.51
ORD000372,P0007,Electronics,2,71.56,0.0,143.12
ORD000372,P0016,Electronics,1,735.06,0.1,661.55
ORD000372,P0100,Beauty,1,119.92,0.05,113.92
ORD000372,P0069,Sports,2,47.49,0.05,90.23
ORD000373,P0042,Fashion,1,113.53,0.05,107.85
ORD000374,P0013,Electronics,1,862.63,0.0,862.63
ORD000375,P0107,Books & Media,1,31.66,0.1,28.49
ORD000375,P0021,Home & Garden,1,180.57,0.0,180.57
ORD000375,P0074,Sports,2,200.27,0.05,380.51
ORD000376,P0017,Electronics,1,504.79,0.0,504.79
ORD000376,P0052,Fashion,2,129.07,0.0,258.14
ORD000377,P0075,Sports,1,90.37,0.0,90.37
ORD000377,P0089,Beauty,1,20.66,0.0,20.66
ORD000377,P0067,Sports,1,310.35,0.05,294.83
ORD000377,P0047,Fashion,2,146.73,0.0,293.46
ORD000378,P0080,Sports,1,99.79,0.1,89.81
ORD000379,P0052,Fashion,2,129.07,0.05,245.23
ORD000379,P0021,Home & Garden,2,180.57,0.0,361.14
ORD000379,P0026,Home & Garden,1,101.99,0.1,91.79
ORD000379,P0099,Beauty,2,70.54,0.0,141.08
ORD000380,P0076,Sports,1,348.42,0.1,313.58
ORD000381,P0005,Electronics,1,407.63,0.2,326.1
ORD000382,P0015,Electronics,1,769.37,0.05,730.9
ORD000382,P0101,Books & Media,1,58.39,0.15,49.63
ORD000383,P0025,Home & Garden,1,164.39,0.15,139.73
ORD000383,P0031,Home & Garden,2,247.54,0.15,420.82
ORD000384,P0069,Sports,1,47.49,0.0,47.49
ORD000384,P0087,Beauty,2,61.99,0.0,123.98
ORD000384,P0088,Beauty,1,98.82,0.05,93.88
ORD000384,P0053,Fashion,2,62.69,0.1,112.84
ORD000385,P0017,Electronics,1,504.79,0.1,454.31
ORD000385,P0016,Electronics,1,735.06,0.0,735.06
ORD000386,P0014,Electronics,1,127.83,0.0,127.83
ORD000387,P0094,Beauty,1,104.78,0.0,104.78
ORD000388,P0072,Sports,1,111.14,0.0,111.14
ORD000389,P0009,Electronics,1,236.37,0.0,236.37
ORD000389,P0073,Sports,1,162.52,0.0,162.52
ORD000389,P0067,Sports,1,310.35,0.0,310.35
ORD000389,P0017,Electronics,2,504.79,0.1,908.62
ORD000390,P0007,Electronics,1,71.56,0.05,67.98
ORD000391,P0017,Electronics,2,504.79,0.0,1009.58
ORD000392,P0006,Electronics,1,234.84,0.05,223.1
ORD000392,P0064,Sports,1,31.33,0.0,31.33
ORD000392,P0044,Fashion,1,179.61,0.2,143.69
ORD000393,P0058,Fashion,2,166.02,0.0,332.04
ORD000393,P0029,Home & Garden,2,55.22,0.0,110.44
ORD000394,P0026,Home & Garden,1,101.99,0.0,101.99
ORD000395,P0080,Sports,1,99.79,0.0,99.79
ORD000396,P0108,Books & Media,1,57.78,0.2,46.22
ORD000396,P0019,Electronics,1,753.99,0.15,640.89
ORD000397,P0005,Electronics,1,407.63,0.0,407.63
ORD000398,P0028,Home & Garden,1,167.29,0.1,150.56
ORD000398,P0044,Fashion,2,179.61,0.0,359.22
ORD000398,P0005,Electronics,1,407.63,0.0,407.63
ORD000399,P0060,Fashion,1,117.44,0.0,117.44
ORD000399,P0006,Electronics,2,234.84,0.0,469.68
ORD000400,P0018,Electronics,1,370.75,0.0,370.75
ORD000400,P0013,Electronics,1,862.63,0.0,862.63
ORD000401,P0107,Books & Media,1,31.66,0.0,31.66
ORD000401,P0056,Fashion,1,160.14,0.0,160.14
ORD000401,P0004,Electronics,2,807.35,0.05,1533.96
ORD000401,P0045,Fashion,1,34.55,0.05,32.82
ORD000401,P0010,Electronics,1,737.02,0.0,737.02
ORD000402,P0095,Beauty,1,30.92,0.0,30.92
ORD000402,P0117,Books & Media,1,38.94,0.0,38.94
ORD000402,P0042,Fashion,2,113.53,0.0,227.06
ORD000402,P0005,Electronics,1,407.63,0.0,407.63
ORD000403,P0065,Sports,1,310.58,0.0,310.58
ORD000403,P0012,Electronics,1,338.21,0.05,321.3
ORD000404,P0062,Sports,1,278.05,0.0,278.05
ORD000404,P0022,Home & Garden,1,68.56,0.0,68.56
ORD000405,P0083,Beauty,1,104.56,0.0,104.56
ORD000405,P0032,Home & Garden,1,145.88,0.0,145.88
ORD000406,P0059,Fashion,2,67.75,0.1,121.95
ORD000406,P0029,Home & Garden,1,55.22,0.0,55.22
ORD000407,P0095,Beauty,1,30.92,0.15,26.28
ORD000408,P0050,Fashion,1,175.37,0.0,175.37
ORD000408,P0017,Electronics,1,504.79,0.0,504.79
ORD000408,P0008,Electronics,2,601.4,0.05,1142.66
ORD000409,P0111,Books & Media,2,58.37,0.0,116.74
ORD000409,P0020,Electronics,1,781.45,0.0,781.45
ORD000409,P0045,Fashion,1,34.55,0.0,34.55
ORD000409,P0002,Electronics,2,282.77,0.0,565.54
ORD000410,P0072,Sports,3,111.14,0.2,266.74
ORD000410,P0036,Home & Garden,1,64.58,0.15,54.89
ORD000411,P0028,Home & Garden,1,167.29,0.1,150.56
ORD000412,P0004,Electronics,1,807.35,0.0,807.35
ORD000412,P0066,Sports,2,124.94,0.05,237.39
ORD000413,P0119,Books & Media,1,54.29,0.05,51.58
ORD000413,P0115,Books & Media,1,16.19,0.05,15.38
ORD000414,P0054,Fashion,2,37.85,0.05,71.92
ORD000414,P0031,Home & Garden,1,247.54,0.0,247.54
ORD000414,P0004,Electronics,2,807.35,0.05,1533.96
ORD000415,P0050,Fashion,1,175.37,0.0,175.37
ORD000415,P0083,Beauty,1,104.56,0.0,104.56
ORD000415,P0086,Beauty,1,112.91,0.0,112.91
ORD000416,P0019,Electronics,1,753.99,0.0,753.99
ORD000417,P0108,Books & Media,3,57.78,0.1,156.01
ORD000418,P0039,Home & Garden,1,229.92,0.2,183.94
ORD000419,P0016,Electronics,3,735.06,0.0,2205.18
ORD000420,P0114,Books & Media,2,34.15,0.0,68.3
ORD000420,P0068,Sports,3,52.84,0.0,158.52
ORD000420,P0018,Electronics,1,370.75,0.05,352.21
ORD000420,P0013,Electronics,1,862.63,0.0,862.63
ORD000420,P0079,Sports,2,134.88,0.0,269.76
ORD000421,P0053,Fashion,2,62.69,0.05,119.11
ORD000421,P0064,Sports,1,31.33,0.1,28.2
ORD000422,P0051,Fashion,1,21.84,0.0,21.84
ORD000422,P0041,Fashion,1,109.82,0.2,87.86
ORD000422,P0015,Electronics,2,769.37,0.1,1384.87
ORD000423,P0071,Sports,1,179.47,0.05,170.5
ORD000423,P0096,Beauty,3,56.41,0.1,152.31
ORD000424,P0070,Sports,1,273.9,0.0,273.9
ORD000425,P0051,Fashion,1,21.84,0.05,20.75
ORD000426,P0044,Fashion,1,179.61,0.05,170.63
ORD000427,P0037,Home & Garden,1,220.95,0.15,187.81
ORD000427,P0103,Books & Media,3,33.25,0.05,94.76
ORD000427,P0021,Home & Garden,1,180.57,0.15,153.48
ORD000428,P0084,Beauty,1,36.18,0.0,36.18
ORD000429,P0046,Fashion,1,37.54,0.0,37.54
ORD000429,P0054,Fashion,3,37.85,0.1,102.2
ORD000430,P0033,Home & Garden,2,213.07,0.0,426.14
ORD000431,P0040,Home & Garden,1,77.25,0.05,73.39
ORD000431,P0023,Home & Garden,1,33.75,0.15,28.69
ORD000431,P0011,Electronics,1,733.95,0.15,623.86
ORD000432,P0117,Books & Media,1,38.94,0.0,38.94
ORD000433,P0111,Books & Media,1,58.37,0.15,49.61
ORD000434,P0045,Fashion,1,34.55,0.0,34.55
ORD000434,P0056,Fashion,1,160.14,0.15,136.12
ORD000435,P0111,Books & Media,1,58.37,0.0,58.37
ORD000436,P0112,Books & Media,1,36.19,0.05,34.38
ORD000436,P0027,Home & Garden,2,77.74,0.0,155.48
ORD000436,P0044,Fashion,1,179.61,0.0,179.61
ORD000437,P0116,Books & Media,2,12.17,0.2,19.47
ORD000437,P0026,Home & Garden,1,101.99,0.05,96.89
ORD000438,P0019,Electronics,1,753.99,0.15,640.89
ORD000439,P0120,Books & Media,1,38.91,0.05,36.96
ORD000439,P0028,Home & Garden,1,167.29,0.05,158.93
ORD000440,P0087,Beauty,1,61.99,0.0,61.99
ORD000440,P0118,Books & Media,1,20.23,0.1,18.21
ORD000441,P0098,Beauty,2,58.74,0.0,117.48
ORD000441,P0035,Home & Garden,1,89.13,0.05,84.67
ORD000442,P0073,Sports,1,162.52,0.0,162.52
ORD000442,P0035,Home & Garden,2,89.13,0.1,160.43
ORD000443,P0046,Fashion,2,37.54,0.0,75.08
ORD000444,P0098,Beauty,1,58.74,0.05,55.8
ORD000444,P0010,Electronics,2,737.02,0.05,1400.34
ORD000445,P0120,Books & Media,1,38.91,0.05,36.96
ORD000446,P0037,Home & Garden,2,220.95,0.1,397.71
ORD000447,P0016,Electronics,1,735.06,0.0,735.06
ORD000447,P0039,Home & Garden,3,229.92,0.2,551.81
ORD000448,P0049,Fashion,1,179.38,0.05,170.41
ORD000448,P0119,Books & Media,3,54.29,0.0,162.87
ORD000448,P0050,Fashion,1,175.37,0.1,157.83
ORD000448,P0048,Fashion,1,30.16,0.0,30.16
ORD000449,P0038,Home & Garden,1,169.03,0.1,152.13
ORD000449,P0014,Electronics,1,127.83,0.1,115.05
ORD000450,P0026,Home & Garden,1,101.99,0.0,101.99
ORD000451,P0085,Beauty,1,33.57,0.1,30.21
ORD000451,P0091,Beauty,2,90.2,0.05,171.38
ORD000452,P0089,Beauty,2,20.66,0.0,41.32
ORD000452,P0005,Electronics,2,407.63,0.0,815.26
ORD000452,P0008,Electronics,1,601.4,0.0,601.4
ORD000453,P0107,Books & Media,1,31.66,0.0,31.66
ORD000454,P0018,Electronics,1,370.75,0.1,333.68
ORD000455,P0052,Fashion,2,129.07,0.1,232.33
ORD000455,P0052,Fashion,1,129.07,0.0,129.07
ORD000455,P0005,Electronics,1,407.63,0.0,407.63
ORD000456,P0044,Fashion,1,179.61,0.05,170.63
ORD000456,P0055,Fashion,1,92.6,0.0,92.6
ORD000457,P0017,Electronics,1,504.79,0.05,479.55
ORD000457,P0044,Fashion,1,179.61,0.0,179.61
ORD000458,P0035,Home & Garden,1,89.13,0.1,80.22
ORD000459,P0092,Beauty,1,118.26,0.0,118.26
ORD000459,P0021,Home & Garden,1,180.57,0.0,180.57
ORD000459,P0047,Fashion,2,146.73,0.0,293.46
ORD000459,P0104,Books & Media,1,28.85,0.0,28.85
ORD000460,P0046,Fashion,1,37.54,0.0,37.54
ORD000460,P0103,Books & Media,1,33.25,0.15,28.26
ORD000461,P0004,Electronics,2,807.35,0.0,1614.7
ORD000462,P0041,Fashion,1,109.82,0.1,98.84
ORD000463,P0036,Home & Garden,3,64.58,0.15,164.68
ORD000464,P0051,Fashion,1,21.84,0.0,21.84
ORD000464,P0110,Books & Media,1,16.05,0.05,15.25
ORD000464,P0063,Sports,2,25.19,0.0,50.38
ORD000464,P0120,Books & Media,1,38.91,0.0,38.91
ORD000464,P0114,Books & Media,1,34.15,0.0,34.15
ORD000465,P0020,Electronics,2,781.45,0.15,1328.46
ORD000466,P0093,Beauty,1,54.29,0.1,48.86
ORD000466,P0101,Books & Media,1,58.39,0.0,58.39
ORD000467,P0056,Fashion,1,160.14,0.0,160.14
ORD000468,P0095,Beauty,1,30.92,0.05,29.37
ORD000468,P0079,Sports,1,134.88,0.0,134.88
ORD000468,P0115,Books & Media,1,16.19,0.1,14.57
ORD000468,P0047,Fashion,1,146.73,0.0,146.73
ORD000469,P0062,Sports,3,278.05,0.1,750.74
ORD000470,P0014,Electronics,1,127.83,0.0,127.83
ORD000470,P0114,Books & Media,1,34.15,0.0,34.15
ORD000470,P0074,Sports,1,200.27,0.05,190.26
ORD000471,P0119,Books & Media,2,54.29,0.0,108.58
ORD000472,P0042,Fashion,1,113.53,0.0,113.53
ORD000472,P0033,Home & Garden,1,213.07,0.0,213.07
ORD000473,P0037,Home & Garden,1,220.95,0.0,220.95
