customer_id,country,city,join_date,segment,age_group,acquisition_channel
C01722,Switzerland,Geneva,2023-08-28,Regular,45-54,Organic
C01723,Germany,Hamburg,2023-02-25,Churned,45-54,Email
C01724,Netherlands,Eindhoven,2023-06-18,New,35-44,Referral
C01725,Belgium,Brussels,2023-09-01,New,45-54,Organic
C01726,Germany,Bremen,2023-03-16,Regular,35-44,Referral
C01727,Germany,Frankfurt,2023-07-14,New,35-44,Email
C01728,Belgium,Brussels,2023-01-28,New,18-24,Email
C01729,Austria,Graz,2023-04-01,New,18-24,Social Media
C01730,France,Paris,2023-06-02,Churned,45-54,Email
C01731,Netherlands,Utrecht,2023-04-05,VIP,18-24,Email
C01732,Switzerland,Geneva,2023-03-26,New,45-54,Email
C01733,Belgium,Ghent,2023-03-24,Churned,45-54,Social Media
C01734,France,Paris,2023-10-15,VIP,55+,Paid Search
C01735,Germany,Cologne,2023-10-24,Regular,35-44,Social Media
C01736,Germany,Hamburg,2023-08-23,Churned,45-54,Social Media
C01737,Germany,Stuttgart,2023-07-28,Regular,18-24,Email
C01738,Germany,Cologne,2023-08-19,Regular,55+,Organic
C01739,Germany,Hamburg,2023-04-07,Regular,55+,Paid Search
C01740,France,Paris,2023-06-28,New,25-34,Referral
C01741,Germany,Munich,2023-07-06,New,35-44,Referral
C01742,Germany,Cologne,2023-09-13,Regular,45-54,Email
C01743,France,Lyon,2023-06-30,VIP,45-54,Referral
C01744,Switzerland,Zurich,2023-04-01,Regular,35-44,Paid Search
C01745,Germany,Frankfurt,2023-08-12,Regular,45-54,Social Media
C01746,Germany,Berlin,2023-02-23,New,18-24,Referral
C01747,France,Paris,2023-09-12,VIP,55+,Referral
C01748,Germany,Cologne,2023-08-16,Regular,18-24,Social Media
C01749,France,Paris,2023-04-25,VIP,55+,Email
C01750,Germany,Hamburg,2023-08-29,Churned,35-44,Email
C01751,France,Marseille,2023-07-22,New,35-44,Paid Search
C01752,Austria,Graz,2023-05-16,Regular,45-54,Paid Search
C01753,Germany,Bremen,2023-01-17,New,25-34,Social Media
C01754,Switzerland,Geneva,2023-03-29,Churned,45-54,Paid Search
C01755,France,Paris,2023-07-21,VIP,55+,Email
C01756,Germany,Cologne,2023-07-19,Churned,25-34,Email
C01757,Switzerland,Basel,2023-03-23,Regular,18-24,Paid Search
C01758,Germany,Cologne,2023-10-23,VIP,35-44,Referral
C01759,Germany,Munich,2023-04-15,New,18-24,Email
C01760,Germany,Cologne,2023-03-20,New,55+,Organic
C01761,France,Paris,2023-03-08,Churned,35-44,Paid Search
C01762,Netherlands,Rotterdam,2023-06-02,New,25-34,Email
C01763,Austria,Salzburg,2023-01-27,Regular,25-34,Organic
C01764,Germany,Berlin,2023-08-24,Churned,18-24,Organic
C01765,Germany,Munich,2023-05-15,Churned,18-24,Organic
C01766,Belgium,Antwerp,2023-04-17,Regular,45-54,Organic
C01767,France,Paris,2023-09-07,Churned,18-24,Paid Search
C01768,France,Lyon,2023-06-10,Regular,45-54,Paid Search
C01769,Germany,Munich,2023-01-06,Churned,55+,Referral
C01770,Germany,Berlin,2023-06-25,Churned,45-54,Referral
C01771,Germany,Hamburg,2023-09-25,VIP,18-24,Paid Search
C01772,Germany,Frankfurt,2023-01-12,Regular,25-34,Paid Search
C01773,Switzerland,Zurich,2023-04-22,New,25-34,Paid Search
C01774,Germany,Cologne,2023-03-06,Regular,45-54,Paid Search
C01775,Germany,Munich,2023-10-10,Regular,45-54,Email
C01776,France,Marseille,2023-07-24,Churned,35-44,Paid Search
C01777,Netherlands,Utrecht,2023-07-21,New,55+,Social Media
C01778,Germany,Stuttgart,2023-04-16,Churned,45-54,Email
C01779,Belgium,Antwerp,2023-05-20,VIP,55+,Organic
C01780,France,Lyon,2023-04-13,Regular,35-44,Organic
C01781,Belgium,Brussels,2023-01-18,Churned,35-44,Referral
C01782,France,Lyon,2023-09-29,Regular,18-24,Organic
C01783,Germany,Stuttgart,2023-06-15,Regular,25-34,Social Media
C01784,Netherlands,Amsterdam,2023-04-21,Regular,35-44,Paid Search
C01785,Switzerland,Zurich,2023-01-05,Regular,18-24,Social Media
C01786,Netherlands,Eindhoven,2023-10-18,VIP,25-34,Referral
C01787,Germany,Bremen,2023-05-26,Regular,55+,Paid Search
C01788,Germany,Frankfurt,2023-05-23,VIP,18-24,Referral
C01789,France,Marseille,2023-08-11,Regular,35-44,Paid Search
C01790,Netherlands,Amsterdam,2023-09-10,Regular,35-44,Email
C01791,Germany,Berlin,2023-08-20,New,35-44,Referral
C01792,France,Paris,2023-10-23,New,18-24,Referral
C01793,Germany,Bremen,2023-05-26,New,45-54,Organic
C01794,Germany,Munich,2023-01-09,New,18-24,Email
C01795,Austria,Graz,2023-06-12,VIP,45-54,Organic
C01796,Switzerland,Geneva,2023-01-25,Regular,45-54,Email
C01797,Germany,Stuttgart,2023-07-11,Churned,18-24,Organic
C01798,Netherlands,Amsterdam,2023-01-06,New,35-44,Email
C01799,Netherlands,Rotterdam,2023-02-15,New,35-44,Referral
C01800,Germany,Cologne,2023-01-27,Regular,18-24,Organic
C01801,Germany,Munich,2023-02-08,Regular,55+,Email
C01802,Austria,Salzburg,2023-03-29,Churned,55+,Email
C01803,Germany,Hamburg,2023-06-13,Churned,55+,Email
C01804,Belgium,Ghent,2023-03-04,Regular,25-34,Referral
C01805,Belgium,Ghent,2023-09-08,Churned,35-44,Email
C01806,Netherlands,Amsterdam,2023-05-16,VIP,18-24,Social Media
C01807,Netherlands,Rotterdam,2023-02-09,New,45-54,Organic
C01808,Netherlands,Amsterdam,2023-04-21,Regular,45-54,Paid Search
C01809,Belgium,Brussels,2023-06-24,New,55+,Referral
C01810,Switzerland,Geneva,2023-08-21,Regular,55+,Organic
C01811,Germany,Hamburg,2023-07-06,Regular,45-54,Referral
C01812,Netherlands,Eindhoven,2023-04-07,New,45-54,Paid Search
C01813,Austria,Salzburg,2023-02-22,New,18-24,Organic
C01814,Netherlands,Amsterdam,2023-08-24,New,18-24,Email
C01815,Belgium,Antwerp,2023-05-16,New,55+,Organic
C01816,Switzerland,Geneva,2023-04-19,New,55+,Email
C01817,Switzerland,Zurich,2023-08-14,Regular,18-24,Organic
C01818,France,Marseille,2023-08-05,New,25-34,Email
C01819,Germany,Frankfurt,2023-05-22,Regular,45-54,Referral
C01820,France,Paris,2023-01-26,Regular,18-24,Paid Search
C01821,Germany,Berlin,2023-01-19,Regular,25-34,Organic
C01822,Germany,Munich,2023-04-26,Churned,45-54,Email
C01823,France,Paris,2023-04-23,VIP,35-44,Email
C01824,Netherlands,Rotterdam,2023-04-15,Regular,35-44,Referral
C01825,Austria,Salzburg,2023-01-02,New,55+,Referral
C01826,Belgium,Ghent,2023-06-06,Churned,25-34,Paid Search
C01827,Switzerland,Basel,2023-02-05,New,35-44,Email
C01828,Germany,Berlin,2023-08-31,Regular,18-24,Paid Search
C01829,Austria,Vienna,2023-03-29,Regular,18-24,Referral
C01830,Switzerland,Geneva,2023-10-26,New,25-34,Email
C01831,Germany,Berlin,2023-01-09,Regular,35-44,Paid Search
C01832,Germany,Stuttgart,2023-03-17,VIP,18-24,Social Media
C01833,Switzerland,Geneva,2023-09-09,VIP,55+,Social Media
C01834,Belgium,Antwerp,2023-07-06,Regular,35-44,Social Media
C01835,Switzerland,Basel,2023-09-05,New,55+,Organic
C01836,Germany,Bremen,2023-04-23,Regular,25-34,Social Media
C01837,Belgium,Brussels,2023-05-06,Regular,45-54,Social Media
C01838,Netherlands,Amsterdam,2023-04-10,Churned,45-54,Organic
C01839,Austria,Salzburg,2023-10-06,Churned,45-54,Referral
C01840,Germany,Munich,2023-06-28,Churned,45-54,Referral
C01841,France,Lyon,2023-06-08,New,55+,Referral
C01842,Switzerland,Basel,2023-03-04,Regular,45-54,Referral
C01843,Switzerland,Geneva,2023-02-26,Churned,45-54,Paid Search
C01844,Belgium,Ghent,2023-03-18,Regular,35-44,Referral
C01845,Germany,Munich,2023-09-07,Regular,35-44,Organic
C01846,Belgium,Brussels,2023-04-22,Regular,55+,Organic
C01847,Germany,Bremen,2023-06-06,New,35-44,Organic
C01848,Germany,Munich,2023-03-12,Regular,35-44,Referral
C01849,Germany,Berlin,2023-05-19,New,25-34,Email
C01850,Germany,Munich,2023-04-23,New,35-44,Paid Search
C01851,France,Lyon,2023-07-24,Churned,18-24,Social Media
C01852,Austria,Salzburg,2023-06-09,New,45-54,Social Media
C01853,Germany,Cologne,2023-04-13,Regular,45-54,Referral
C01854,Netherlands,Utrecht,2023-06-06,New,55+,Email
C01855,Germany,Bremen,2023-08-12,New,55+,Email
C01856,Switzerland,Basel,2023-07-03,Regular,45-54,Email
C01857,France,Lyon,2023-08-25,New,55+,Organic
C01858,France,Paris,2023-03-13,Regular,35-44,Paid Search
C01859,Switzerland,Zurich,2023-10-06,Churned,35-44,Organic
C01860,France,Paris,2023-07-26,Regular,45-54,Referral
C01861,Belgium,Brussels,2023-02-13,New,18-24,Social Media
C01862,Germany,Stuttgart,2023-05-29,Regular,35-44,Organic
C01863,Germany,Cologne,2023-10-27,Regular,18-24,Paid Search
C01864,Germany,Frankfurt,2023-09-11,New,25-34,Social Media
C01865,Austria,Salzburg,2023-01-04,VIP,55+,Paid Search
C01866,Germany,Berlin,2023-01-01,New,18-24,Referral
C01867,Germany,Hamburg,2023-04-15,New,18-24,Referral
C01868,Belgium,Antwerp,2023-01-29,Churned,35-44,Email
C01869,Belgium,Brussels,2023-05-01,VIP,55+,Social Media
C01870,Belgium,Ghent,2023-03-05,Regular,18-24,Paid Search
C01871,Germany,Stuttgart,2023-05-04,New,55+,Paid Search
C01872,Belgium,Antwerp,2023-05-29,Regular,18-24,Referral
C01873,Belgium,Antwerp,2023-05-21,Regular,18-24,Email
C01874,France,Lyon,2023-03-17,New,45-54,Organic
C01875,France,Paris,2023-10-25,Regular,55+,Email
C01876,Germany,Munich,2023-03-13,Regular,45-54,Social Media
C01877,Germany,Hamburg,2023-07-03,Regular,55+,Paid Search
C01878,Switzerland,Basel,2023-09-26,Regular,18-24,Paid Search
C01879,Germany,Munich,2023-10-16,Regular,25-34,Social Media
C01880,Austria,Graz,2023-02-04,Churned,45-54,Email
C01881,Belgium,Ghent,2023-04-03,Regular,55+,Referral
C01882,Austria,Vienna,2023-06-15,Regular,55+,Social Media
C01883,France,Paris,2023-01-24,New,25-34,Paid Search
C01884,Germany,Cologne,2023-02-24,Regular,45-54,Social Media
C01885,Netherlands,Rotterdam,2023-02-23,Churned,25-34,Email
C01886,France,Paris,2023-02-01,Regular,18-24,Organic
C01887,Germany,Bremen,2023-07-11,Regular,18-24,Paid Search
C01888,Switzerland,Zurich,2023-08-19,Regular,55+,Referral
C01889,Netherlands,Rotterdam,2023-05-10,Regular,35-44,Paid Search
C01890,Netherlands,Rotterdam,2023-08-11,VIP,25-34,Organic
C01891,Germany,Cologne,2023-02-19,New,25-34,Organic
C01892,Switzerland,Geneva,2023-10-18,Regular,18-24,Social Media
C01893,Germany,Cologne,2023-09-28,Regular,25-34,Referral
C01894,Belgium,Ghent,2023-06-30,Regular,55+,Paid Search
C01895,Germany,Bremen,2023-08-07,Regular,18-24,Referral
C01896,Germany,Hamburg,2023-09-22,Regular,18-24,Email
C01897,Netherlands,Amsterdam,2023-10-04,Regular,25-34,Social Media
C01898,Austria,Graz,2023-07-03,New,25-34,Social Media
C01899,Germany,Frankfurt,2023-10-22,New,55+,Referral
C01900,Austria,Graz,2023-01-30,Regular,18-24,Referral
C01901,Belgium,Antwerp,2023-01-16,New,45-54,Social Media
C01902,Netherlands,Utrecht,2023-01-31,New,55+,Social Media
C01903,Germany,Hamburg,2023-09-10,New,55+,Referral
C01904,Germany,Munich,2023-02-06,Churned,55+,Referral
C01905,Germany,Frankfurt,2023-09-03,Churned,35-44,Organic
C01906,Germany,Berlin,2023-09-12,Regular,35-44,Email
C01907,Belgium,Antwerp,2023-04-27,New,18-24,Organic
C01908,Netherlands,Eindhoven,2023-01-10,Regular,18-24,Email
C01909,France,Marseille,2023-03-06,Regular,45-54,Referral
C01910,Germany,Berlin,2023-08-13,New,55+,Social Media
C01911,Switzerland,Zurich,2023-06-25,Regular,18-24,Paid Search
C01912,Netherlands,Amsterdam,2023-01-06,New,55+,Referral
C01913,Germany,Stuttgart,2023-01-08,Churned,25-34,Organic
C01914,Germany,Berlin,2023-03-06,Regular,35-44,Organic
C01915,Switzerland,Geneva,2023-05-06,Churned,25-34,Referral
C01916,France,Lyon,2023-03-04,Regular,18-24,Social Media
C01917,Netherlands,Eindhoven,2023-07-02,Churned,25-34,Email
C01918,Austria,Graz,2023-10-10,Regular,25-34,Referral
C01919,Austria,Graz,2023-10-05,Regular,18-24,Social Media
C01920,France,Marseille,2023-09-06,Regular,25-34,Paid Search
C01921,Netherlands,Utrecht,2023-10-11,New,35-44,Paid Search
C01922,Germany,Hamburg,2023-08-14,Regular,45-54,Organic
C01923,Germany,Bremen,2023-01-18,Regular,55+,Email
C01924,Austria,Vienna,2023-01-31,Regular,55+,Email
C01925,Belgium,Brussels,2023-07-15,Regular,18-24,Paid Search
C01926,Netherlands,Eindhoven,2023-04-05,Regular,55+,Organic
C01927,Austria,Vienna,2023-10-05,VIP,18-24,Referral
C01928,Switzerland,Geneva,2023-04-21,VIP,35-44,Referral
C01929,France,Lyon,2023-01-30,VIP,55+,Email
C01930,Austria,Salzburg,2023-08-26,Regular,55+,Referral
C01931,Austria,Vienna,2023-07-15,Regular,25-34,Paid Search
C01932,Germany,Munich,2023-05-21,New,25-34,Referral
C01933,Austria,Graz,2023-10-20,Regular,55+,Social Media
C01934,Switzerland,Geneva,2023-05-09,VIP,55+,Organic
C01935,Germany,Munich,2023-10-19,Regular,35-44,Paid Search
C01936,Belgium,Antwerp,2023-01-09,Regular,45-54,Organic
C01937,Switzerland,Geneva,2023-10-12,New,18-24,Referral
C01938,Germany,Munich,2023-10-10,Regular,18-24,Email
C01939,Germany,Munich,2023-05-22,Regular,45-54,Paid Search
C01940,Netherlands,Rotterdam,2023-03-17,Churned,18-24,Paid Search
C01941,Germany,Cologne,2023-01-20,New,55+,Email
C01942,Switzerland,Zurich,2023-10-11,VIP,18-24,Social Media
C01943,Austria,Vienna,2023-06-30,Regular,18-24,Referral
C01944,Netherlands,Utrecht,2023-02-25,New,45-54,Organic
C01945,Germany,Hamburg,2023-04-15,Regular,35-44,Email
C01946,Germany,Cologne,2023-08-07,Churned,25-34,Organic
C01947,Switzerland,Basel,2023-07-04,Regular,45-54,Social Media
C01948,Belgium,Antwerp,2023-01-16,New,18-24,Social Media
C01949,Germany,Frankfurt,2023-01-14,New,25-34,Social Media
C01950,Switzerland,Zurich,2023-07-13,VIP,18-24,Paid Search
C01951,France,Marseille,2023-02-10,Churned,25-34,Referral
C01952,France,Marseille,2023-03-04,VIP,55+,Organic
C01953,Belgium,Ghent,2023-09-26,Regular,35-44,Social Media
C01954,Netherlands,Utrecht,2023-05-05,Regular,35-44,Paid Search
C01955,Belgium,Antwerp,2023-03-01,Regular,45-54,Email
C01956,Switzerland,Zurich,2023-06-30,Regular,18-24,Social Media
C01957,Belgium,Ghent,2023-04-28,Regular,45-54,Paid Search
C01958,Germany,Frankfurt,2023-05-06,VIP,45-54,Referral
C01959,Germany,Frankfurt,2023-05-14,VIP,35-44,Social Media
C01960,Germany,Berlin,2023-07-29,Regular,25-34,Referral
C01961,Belgium,Ghent,2023-04-12,Churned,45-54,Organic
C01962,Germany,Berlin,2023-08-03,Regular,55+,Email
C01963,Germany,Hamburg,2023-01-18,VIP,18-24,Paid Search
C01964,Germany,Hamburg,2023-09-21,Churned,45-54,Email
C01965,Switzerland,Zurich,2023-07-25,Regular,25-34,Social Media
C01966,Germany,Munich,2023-06-22,Regular,55+,Organic
C01967,Germany,Berlin,2023-07-01,Churned,45-54,Email
C01968,France,Lyon,2023-09-02,VIP,25-34,Referral
C01969,Germany,Hamburg,2023-01-04,Regular,35-44,Email
C01970,France,Lyon,2023-08-13,New,55+,Social Media
C01971,Germany,Hamburg,2023-06-02,Regular,18-24,Referral
C01972,France,Lyon,2023-06-15,Regular,25-34,Paid Search
C01973,Germany,Stuttgart,2023-04-18,Regular,35-44,Referral
C01974,Switzerland,Zurich,2023-06-27,Regular,18-24,Social Media
C01975,Austria,Graz,2023-08-13,New,25-34,Social Media
C01976,Austria,Salzburg,2023-02-24,Churned,35-44,Paid Search
C01977,Germany,Hamburg,2023-10-10,VIP,25-34,Organic
C01978,Germany,Frankfurt,2023-10-03,VIP,18-24,Email
C01979,Germany,Munich,2023-04-15,Regular,55+,Email
C01980,Belgium,Ghent,2023-03-06,VIP,35-44,Organic
C01981,Germany,Bremen,2023-08-10,Regular,18-24,Paid Search
C01982,Austria,Salzburg,2023-03-01,Churned,18-24,Paid Search
C01983,Germany,Munich,2023-03-22,Regular,35-44,Email
C01984,Germany,Cologne,2023-06-11,Churned,18-24,Email
C01985,Germany,Cologne,2023-09-24,Regular,55+,Organic
C01986,Germany,Hamburg,2023-03-12,Regular,25-34,Paid Search
C01987,Austria,Graz,2023-03-19,Regular,25-34,Email
C01988,Austria,Vienna,2023-04-12,Regular,18-24,Referral
C01989,Netherlands,Amsterdam,2023-08-11,New,55+,Referral
C01990,Netherlands,Rotterdam,2023-01-20,Regular,35-44,Referral
C01991,France,Marseille,2023-10-26,New,35-44,Email
C01992,Germany,Munich,2023-04-29,Churned,45-54,Email
C01993,France,Marseille,2023-07-02,Regular,35-44,Organic
C01994,Netherlands,Amsterdam,2023-05-28,Regular,45-54,Social Media
C01995,Netherlands,Eindhoven,2023-03-01,New,35-44,Organic
C01996,Switzerland,Basel,2023-07-23,VIP,45-54,Email
C01997,France,Marseille,2023-05-01,New,35-44,Referral
C01998,Netherlands,Eindhoven,2023-02-01,Regular,35-44,Social Media
C01999,Switzerland,Geneva,2023-07-20,VIP,45-54,Email
C02000,Austria,Vienna,2023-05-18,Regular,25-34,Social Media
