order_id,customer_id,order_date,order_month,quarter,status,channel,order_total,country,segment
ORD000296,C00776,2023-11-02,2023-11,Q4,Completed,Phone,1174.15,Germany,Regular
ORD000297,C00700,2023-11-14,2023-11,Q4,Completed,Mobile App,765.83,Austria,Regular
ORD000298,C01947,2023-11-17,2023-11,Q4,Completed,Mobile App,54.29,Switzerland,Regular
ORD000299,C00754,2023-03-02,2023-03,Q1,Completed,Website,2035.77,Germany,Regular
ORD000300,C00950,2023-02-03,2023-02,Q1,Completed,Website,2587.89,Germany,Regular
ORD000301,C01952,2023-04-24,2023-04,Q2,Completed,Mobile App,253.56,France,VIP
ORD000302,C01784,2023-11-06,2023-11,Q4,Completed,Phone,1431.55,Netherlands,Regular
ORD000303,C00477,2023-04-19,2023-04,Q2,Completed,Website,807.35,Germany,New
ORD000304,C01111,2023-01-17,2023-01,Q1,Completed,Website,73.39,Germany,VIP
ORD000305,C01587,2023-02-21,2023-02,Q1,Completed,Website,510.59,Germany,Regular
ORD000306,C00684,2023-12-02,2023-12,Q4,Completed,Mobile App,761.98,Switzerland,Regular
ORD000307,C00640,2023-03-06,2023-03,Q1,Completed,Mobile App,162.52,Netherlands,Regular
ORD000308,C01018,2023-05-01,2023-05,Q2,Completed,Website,356.88,Netherlands,VIP
ORD000309,C01765,2023-12-09,2023-12,Q4,Completed,Phone,74.96,Germany,Churned
ORD000310,C00857,2023-12-11,2023-12,Q4,Completed,Website,21.84,Germany,Churned
ORD000311,C00842,2023-12-27,2023-12,Q4,Returned,Phone,194.35,Germany,Regular
ORD000312,C01230,2023-04-25,2023-04,Q2,Completed,Marketplace,53.29,Switzerland,New
ORD000313,C00705,2023-12-01,2023-12,Q4,Completed,Mobile App,675.0,Germany,Regular
ORD000314,C00781,2023-12-31,2023-12,Q4,Completed,Website,68.17,Netherlands,Regular
ORD000315,C01310,2023-07-07,2023-07,Q3,Completed,Website,1291.76,Austria,VIP
ORD000316,C01488,2023-01-12,2023-01,Q1,Completed,Website,52.88,Germany,Regular
ORD000317,C00915,2023-07-06,2023-07,Q3,Completed,Website,806.4,Germany,VIP
ORD000318,C01325,2023-07-22,2023-07,Q3,Completed,Mobile App,783.69,Switzerland,Regular
ORD000319,C00641,2023-06-08,2023-06,Q2,Cancelled,Marketplace,538.83,Belgium,VIP
ORD000320,C01036,2023-05-21,2023-05,Q2,Completed,Mobile App,621.51,Germany,New
ORD000321,C00108,2023-01-08,2023-01,Q1,Completed,Website,1541.54,Germany,Regular
ORD000322,C00729,2023-02-10,2023-02,Q1,Completed,Marketplace,20.66,Germany,Regular
ORD000323,C01836,2023-11-23,2023-11,Q4,Completed,Mobile App,64.72,Germany,Regular
ORD000324,C00633,2023-05-13,2023-05,Q2,Completed,Mobile App,697.25,Germany,Regular
ORD000325,C01129,2023-02-20,2023-02,Q1,Completed,Website,721.83,Belgium,VIP
ORD000326,C00684,2023-03-15,2023-03,Q1,Returned,Marketplace,868.8,Switzerland,Regular
ORD000327,C00293,2023-08-12,2023-08,Q3,Completed,Marketplace,288.82,Netherlands,Regular
ORD000328,C01560,2023-12-22,2023-12,Q4,Completed,Website,1622.61,Belgium,VIP
ORD000329,C00807,2023-05-19,2023-05,Q2,Returned,Mobile App,579.87,Austria,VIP
ORD000330,C00298,2023-08-09,2023-08,Q3,Completed,Mobile App,33.57,Germany,Regular
ORD000331,C00392,2023-09-26,2023-09,Q3,Completed,Phone,374.82,Germany,VIP
ORD000332,C01215,2023-12-02,2023-12,Q4,Completed,Marketplace,140.05,Germany,VIP
ORD000333,C01159,2023-09-08,2023-09,Q3,Completed,Mobile App,382.64,Belgium,Regular
ORD000334,C00843,2023-01-26,2023-01,Q1,Completed,Phone,1502.88,Germany,Churned
ORD000335,C01618,2023-01-20,2023-01,Q1,Completed,Marketplace,28.2,Germany,VIP
ORD000336,C00475,2023-06-16,2023-06,Q2,Completed,Marketplace,53.4,Germany,Regular
ORD000337,C00785,2023-06-16,2023-06,Q2,Completed,Phone,1240.27,Switzerland,VIP
ORD000338,C00483,2023-01-20,2023-01,Q1,Completed,Website,352.04,Germany,New
ORD000339,C00721,2023-10-15,2023-10,Q4,Completed,Phone,179.38,Germany,New
ORD000340,C00033,2023-03-08,2023-03,Q1,Completed,Website,726.62,Netherlands,New
ORD000341,C01405,2023-12-26,2023-12,Q4,Completed,Phone,348.42,France,Regular
ORD000342,C00598,2023-11-27,2023-11,Q4,Completed,Phone,676.42,Germany,Regular
ORD000343,C01088,2023-04-22,2023-04,Q2,Completed,Marketplace,419.69,Belgium,Regular
ORD000344,C00275,2023-02-11,2023-02,Q1,Completed,Phone,227.06,Austria,New
ORD000345,C01856,2023-04-04,2023-04,Q2,Completed,Mobile App,587.2,Switzerland,Regular
ORD000346,C00635,2023-10-16,2023-10,Q4,Completed,Website,562.47,Germany,Regular
ORD000347,C00473,2023-03-02,2023-03,Q1,Completed,Website,601.4,Switzerland,VIP
ORD000348,C01729,2023-10-02,2023-10,Q4,Completed,Marketplace,86.06,Austria,New
ORD000349,C01943,2023-10-06,2023-10,Q4,Completed,Website,431.64,Austria,Regular
ORD000350,C00465,2023-08-04,2023-08,Q3,Completed,Mobile App,310.58,Austria,VIP
ORD000351,C00953,2023-01-07,2023-01,Q1,Completed,Website,680.28,Germany,New
ORD000352,C01518,2023-08-02,2023-08,Q3,Completed,Marketplace,234.1,Netherlands,Regular
ORD000353,C00092,2023-05-18,2023-05,Q2,Completed,Phone,140.3,Austria,Regular
ORD000354,C01508,2023-02-01,2023-02,Q1,Completed,Phone,169.94,Switzerland,VIP
ORD000355,C01103,2023-10-16,2023-10,Q4,Completed,Marketplace,531.68,Germany,New
ORD000356,C00491,2023-06-01,2023-06,Q2,Completed,Mobile App,122.23,Germany,New
ORD000357,C01646,2023-11-24,2023-11,Q4,Completed,Phone,770.75,Germany,Regular
ORD000358,C01749,2023-03-30,2023-03,Q1,Completed,Website,641.25,France,VIP
ORD000359,C01200,2023-05-13,2023-05,Q2,Completed,Phone,760.61,France,Regular
ORD000360,C01817,2023-08-05,2023-08,Q3,Completed,Phone,1719.94,Switzerland,Regular
ORD000361,C00067,2023-08-26,2023-08,Q3,Completed,Marketplace,1197.21,Germany,New
ORD000362,C00804,2023-06-19,2023-06,Q2,Completed,Website,733.95,Germany,Regular
ORD000363,C00699,2023-05-04,2023-05,Q2,Completed,Mobile App,1069.45,Germany,New
ORD000364,C00466,2023-12-18,2023-12,Q4,Completed,Phone,233.22,Germany,Regular
ORD000365,C00799,2023-07-14,2023-07,Q3,Completed,Phone,366.87,Austria,VIP
ORD000366,C01349,2023-01-24,2023-01,Q1,Completed,Phone,582.4,France,VIP
ORD000367,C01956,2023-07-27,2023-07,Q3,Completed,Marketplace,1036.98,Switzerland,Regular
ORD000368,C00860,2023-06-11,2023-06,Q2,Completed,Website,1447.92,France,Regular
ORD000369,C01441,2023-11-28,2023-11,Q4,Completed,Marketplace,371.33,Belgium,Regular
ORD000370,C01574,2023-09-04,2023-09,Q3,Completed,Phone,18.52,Austria,Regular
ORD000371,C01950,2023-11-06,2023-11,Q4,Completed,Phone,592.51,Switzerland,VIP
ORD000372,C01472,2023-10-22,2023-10,Q4,Completed,Mobile App,1008.82,Netherlands,Regular
ORD000373,C00434,2023-01-24,2023-01,Q1,Completed,Mobile App,107.85,France,VIP
ORD000374,C01341,2023-10-31,2023-10,Q4,Completed,Phone,862.63,Austria,Regular
ORD000375,C01072,2023-08-07,2023-08,Q3,Completed,Mobile App,589.57,France,Regular
ORD000376,C01169,2023-07-31,2023-07,Q3,Completed,Website,762.93,Switzerland,New
ORD000377,C00997,2023-12-09,2023-12,Q4,Completed,Mobile App,699.32,Belgium,Regular
ORD000378,C00029,2023-03-23,2023-03,Q1,Completed,Phone,89.81,Austria,VIP
ORD000379,C01607,2023-07-04,2023-07,Q3,Completed,Mobile App,839.24,Germany,New
ORD000380,C01288,2023-03-17,2023-03,Q1,Completed,Website,313.58,Germany,New
ORD000381,C01439,2023-11-14,2023-11,Q4,Returned,Mobile App,326.1,Germany,New
ORD000382,C00814,2023-02-25,2023-02,Q1,Completed,Website,780.53,Netherlands,Regular
ORD000383,C00334,2023-05-15,2023-05,Q2,Completed,Marketplace,560.55,Germany,Regular
ORD000384,C01590,2023-01-17,2023-01,Q1,Returned,Mobile App,378.19,Austria,Churned
ORD000385,C00468,2023-01-10,2023-01,Q1,Completed,Marketplace,1189.37,Switzerland,Regular
ORD000386,C01178,2023-02-03,2023-02,Q1,Completed,Website,127.83,Belgium,VIP
ORD000387,C01741,2023-03-25,2023-03,Q1,Completed,Phone,104.78,Germany,New
ORD000388,C01014,2023-02-17,2023-02,Q1,Completed,Mobile App,111.14,Germany,Regular
ORD000389,C00208,2023-05-13,2023-05,Q2,Completed,Phone,1617.86,Austria,VIP
ORD000390,C01923,2023-11-03,2023-11,Q4,Completed,Marketplace,67.98,Germany,Regular
ORD000391,C00740,2023-08-14,2023-08,Q3,Completed,Marketplace,1009.58,Austria,VIP
ORD000392,C01448,2023-05-15,2023-05,Q2,Completed,Website,398.12,Germany,Regular
ORD000393,C00904,2023-02-18,2023-02,Q1,Completed,Marketplace,442.48,Germany,Regular
ORD000394,C00187,2023-03-05,2023-03,Q1,Completed,Website,101.99,Germany,Regular
ORD000395,C00621,2023-07-04,2023-07,Q3,Completed,Website,99.79,Switzerland,Regular
ORD000396,C01248,2023-08-21,2023-08,Q3,Completed,Marketplace,687.11,Germany,Regular
ORD000397,C00543,2023-09-11,2023-09,Q3,Completed,Marketplace,407.63,Austria,New
ORD000398,C01290,2023-12-18,2023-12,Q4,Completed,Mobile App,917.41,Austria,Regular
ORD000399,C00031,2023-08-02,2023-08,Q3,Completed,Website,587.12,Belgium,Regular
ORD000400,C01897,2023-11-28,2023-11,Q4,Completed,Website,1233.38,Netherlands,Regular
ORD000401,C00451,2023-02-01,2023-02,Q1,Completed,Marketplace,2495.6,Germany,VIP
ORD000402,C00063,2023-08-30,2023-08,Q3,Completed,Phone,704.55,Switzerland,VIP
ORD000403,C00790,2023-01-10,2023-01,Q1,Completed,Phone,631.88,Germany,Regular
ORD000404,C01719,2023-09-11,2023-09,Q3,Completed,Mobile App,346.61,Germany,Regular
ORD000405,C01452,2023-03-31,2023-03,Q1,Completed,Phone,250.44,Austria,Regular
ORD000406,C01806,2023-02-10,2023-02,Q1,Completed,Website,177.17,Netherlands,VIP
ORD000407,C01272,2023-08-10,2023-08,Q3,Completed,Website,26.28,Germany,New
ORD000408,C01276,2023-02-27,2023-02,Q1,Completed,Phone,1822.82,Belgium,Regular
ORD000409,C01045,2023-11-09,2023-11,Q4,Completed,Phone,1498.28,Germany,VIP
ORD000410,C00568,2023-03-07,2023-03,Q1,Returned,Marketplace,321.63,Germany,New
ORD000411,C01775,2023-07-26,2023-07,Q3,Completed,Website,150.56,Germany,Regular
ORD000412,C00970,2023-03-14,2023-03,Q1,Completed,Marketplace,1044.74,Germany,Regular
ORD000413,C00939,2023-12-07,2023-12,Q4,Completed,Phone,66.96,Belgium,Regular
ORD000414,C00104,2023-04-02,2023-04,Q2,Completed,Website,1853.42,Germany,New
ORD000415,C01318,2023-08-05,2023-08,Q3,Completed,Website,392.84,Netherlands,Regular
ORD000416,C01683,2023-06-11,2023-06,Q2,Completed,Mobile App,753.99,Germany,New
ORD000417,C00609,2023-11-17,2023-11,Q4,Completed,Mobile App,156.01,Germany,Regular
ORD000418,C01513,2023-10-09,2023-10,Q4,Completed,Phone,183.94,Germany,VIP
ORD000419,C00753,2023-08-14,2023-08,Q3,Completed,Website,2205.18,France,Regular
ORD000420,C01929,2023-04-09,2023-04,Q2,Returned,Mobile App,1711.42,France,VIP
ORD000421,C00515,2023-04-20,2023-04,Q2,Completed,Website,147.31,Germany,Regular
ORD000422,C01679,2023-08-12,2023-08,Q3,Completed,Website,1494.57,Belgium,VIP
ORD000423,C00864,2023-05-31,2023-05,Q2,Completed,Phone,322.81,Switzerland,VIP
ORD000424,C01919,2023-01-20,2023-01,Q1,Completed,Mobile App,273.9,Austria,Regular
ORD000425,C01942,2023-10-09,2023-10,Q4,Completed,Marketplace,20.75,Switzerland,VIP
ORD000426,C00475,2023-05-31,2023-05,Q2,Completed,Mobile App,170.63,Germany,Regular
ORD000427,C00465,2023-05-25,2023-05,Q2,Completed,Marketplace,436.05,Austria,VIP
ORD000428,C01999,2023-11-26,2023-11,Q4,Completed,Phone,36.18,Switzerland,VIP
ORD000429,C00289,2023-11-07,2023-11,Q4,Completed,Marketplace,139.74,Netherlands,Regular
ORD000430,C01236,2023-12-23,2023-12,Q4,Completed,Website,426.14,Belgium,New
ORD000431,C01399,2023-06-03,2023-06,Q2,Completed,Mobile App,725.94,Netherlands,VIP
ORD000432,C00976,2023-02-18,2023-02,Q1,Completed,Phone,38.94,Austria,Regular
ORD000433,C00499,2023-09-02,2023-09,Q3,Completed,Mobile App,49.61,Germany,Regular
ORD000434,C00786,2023-07-25,2023-07,Q3,Completed,Phone,170.67,Austria,VIP
ORD000435,C01928,2023-05-18,2023-05,Q2,Completed,Marketplace,58.37,Switzerland,VIP
ORD000436,C01458,2023-12-11,2023-12,Q4,Completed,Mobile App,369.47,Belgium,New
ORD000437,C01050,2023-03-12,2023-03,Q1,Completed,Mobile App,116.36,Germany,Regular
ORD000438,C01445,2023-06-11,2023-06,Q2,Completed,Phone,640.89,Austria,Regular
ORD000439,C00801,2023-12-26,2023-12,Q4,Completed,Website,195.89,France,VIP
ORD000440,C01128,2023-03-09,2023-03,Q1,Completed,Phone,80.2,Germany,Regular
ORD000441,C00815,2023-04-11,2023-04,Q2,Completed,Phone,202.15,Germany,VIP
ORD000442,C01044,2023-12-02,2023-12,Q4,Completed,Website,322.95,Austria,Regular
ORD000443,C01118,2023-05-14,2023-05,Q2,Completed,Marketplace,75.08,Germany,VIP
ORD000444,C00985,2023-07-24,2023-07,Q3,Completed,Mobile App,1456.14,Austria,Regular
ORD000445,C01071,2023-07-21,2023-07,Q3,Completed,Website,36.96,Switzerland,VIP
ORD000446,C01943,2023-11-20,2023-11,Q4,Completed,Mobile App,397.71,Austria,Regular
ORD000447,C01001,2023-03-12,2023-03,Q1,Completed,Mobile App,1286.87,Austria,New
ORD000448,C00065,2023-09-25,2023-09,Q3,Completed,Mobile App,521.27,Austria,VIP
ORD000449,C00626,2023-12-04,2023-12,Q4,Completed,Phone,267.18,Germany,Churned
ORD000450,C00204,2023-10-15,2023-10,Q4,Completed,Marketplace,101.99,France,Regular
ORD000451,C01246,2023-04-24,2023-04,Q2,Completed,Website,201.59,Germany,Regular
ORD000452,C01312,2023-02-26,2023-02,Q1,Completed,Marketplace,1457.98,Germany,Regular
ORD000453,C00938,2023-06-14,2023-06,Q2,Completed,Website,31.66,Germany,New
ORD000454,C01665,2023-02-07,2023-02,Q1,Completed,Marketplace,333.68,Austria,Churned
ORD000455,C01686,2023-07-27,2023-07,Q3,Completed,Marketplace,769.03,Germany,Regular
ORD000456,C00465,2023-09-06,2023-09,Q3,Completed,Website,263.23,Austria,VIP
ORD000457,C01679,2023-01-13,2023-01,Q1,Completed,Marketplace,659.16,Belgium,VIP
ORD000458,C01507,2023-06-20,2023-06,Q2,Completed,Mobile App,80.22,Austria,VIP
ORD000459,C00589,2023-10-29,2023-10,Q4,Completed,Mobile App,621.14,Germany,VIP
ORD000460,C00681,2023-11-09,2023-11,Q4,Completed,Website,65.8,Germany,VIP
ORD000461,C01513,2023-12-02,2023-12,Q4,Completed,Marketplace,1614.7,Germany,VIP
ORD000462,C01530,2023-11-19,2023-11,Q4,Completed,Mobile App,98.84,Netherlands,VIP
ORD000463,C01702,2023-07-06,2023-07,Q3,Completed,Website,164.68,Belgium,Regular
ORD000464,C01433,2023-06-21,2023-06,Q2,Completed,Phone,160.53,Germany,Regular
ORD000465,C00006,2023-12-30,2023-12,Q4,Cancelled,Marketplace,1328.46,Austria,New
ORD000466,C00852,2023-01-24,2023-01,Q1,Completed,Website,107.25,Switzerland,Regular
ORD000467,C01433,2023-10-24,2023-10,Q4,Completed,Phone,160.14,Germany,Regular
ORD000468,C00198,2023-05-03,2023-05,Q2,Returned,Marketplace,325.55,Switzerland,Regular
ORD000469,C00235,2023-08-24,2023-08,Q3,Completed,Website,750.74,Switzerland,Regular
ORD000470,C00737,2023-07-14,2023-07,Q3,Completed,Marketplace,352.24,Austria,Regular
ORD000471,C00230,2023-03-30,2023-03,Q1,Completed,Marketplace,108.58,Austria,Regular
ORD000472,C00705,2023-11-16,2023-11,Q4,Cancelled,Phone,326.6,Germany,Regular
ORD000473,C01333,2023-04-19,2023-04,Q2,Completed,Marketplace,220.95,Germany,Regular
ORD000474,C01411,2023-05-09,2023-05,Q2,Completed,Phone,768.85,Belgium,VIP
ORD000475,C00954,2023-07-11,2023-07,Q3,Completed,Website,72.36,France,VIP
ORD000476,C00669,2023-06-04,2023-06,Q2,Cancelled,Marketplace,706.58,Germany,VIP
ORD000477,C01975,2023-11-29,2023-11,Q4,Completed,Phone,2102.62,Austria,New
ORD000478,C01512,2023-06-15,2023-06,Q2,Completed,Phone,25.97,Germany,VIP
ORD000479,C00101,2023-01-12,2023-01,Q1,Completed,Website,10.42,France,Regular
ORD000480,C00475,2023-03-28,2023-03,Q1,Completed,Mobile App,1296.15,Germany,Regular
ORD000481,C01313,2023-07-10,2023-07,Q3,Completed,Website,89.13,Belgium,VIP
ORD000482,C01747,2023-03-12,2023-03,Q1,Completed,Mobile App,1353.7,France,VIP
ORD000483,C00580,2023-12-09,2023-12,Q4,Completed,Phone,791.84,Austria,VIP
ORD000484,C00818,2023-08-11,2023-08,Q3,Completed,Marketplace,478.83,Switzerland,VIP
ORD000485,C00327,2023-09-09,2023-09,Q3,Completed,Mobile App,33.75,Belgium,VIP
ORD000486,C01255,2023-01-19,2023-01,Q1,Completed,Phone,572.29,France,New
ORD000487,C00472,2023-06-20,2023-06,Q2,Returned,Phone,117.44,Switzerland,VIP
ORD000488,C01192,2023-03-14,2023-03,Q1,Completed,Phone,37.54,Germany,Regular
ORD000489,C01336,2023-06-23,2023-06,Q2,Completed,Website,694.27,Germany,VIP
ORD000490,C01670,2023-02-08,2023-02,Q1,Completed,Phone,89.13,Germany,Regular
ORD000491,C01647,2023-08-20,2023-08,Q3,Completed,Phone,99.79,Netherlands,Regular
ORD000492,C01329,2023-12-30,2023-12,Q4,Completed,Phone,641.25,France,VIP
ORD000493,C01412,2023-11-20,2023-11,Q4,Completed,Mobile App,57.25,Germany,VIP
ORD000494,C01274,2023-10-25,2023-10,Q4,Returned,Marketplace,481.03,Netherlands,Regular
ORD000495,C01338,2023-02-23,2023-02,Q1,Completed,Mobile App,328.77,Germany,Regular
ORD000496,C01619,2023-06-08,2023-06,Q2,Completed,Phone,105.68,France,VIP
ORD000497,C00381,2023-11-17,2023-11,Q4,Completed,Website,474.92,France,VIP
ORD000498,C01333,2023-12-26,2023-12,Q4,Completed,Website,868.86,Germany,Regular
ORD000499,C01383,2023-01-27,2023-01,Q1,Completed,Website,1718.9,Germany,Regular
ORD000500,C00651,2023-12-14,2023-12,Q4,Completed,Phone,212.73,Switzerland,Regular
ORD000501,C00072,2023-11-05,2023-11,Q4,Completed,Phone,541.26,Switzerland,Regular
ORD000502,C00999,2023-08-28,2023-08,Q3,Completed,Mobile App,359.22,Germany,VIP
ORD000503,C00550,2023-10-06,2023-10,Q4,Completed,Phone,91.79,Germany,VIP
ORD000504,C01491,2023-10-04,2023-10,Q4,Completed,Marketplace,507.56,France,Regular
ORD000505,C01433,2023-04-04,2023-04,Q2,Returned,Website,791.99,Germany,Regular
ORD000506,C00774,2023-06-24,2023-06,Q2,Cancelled,Marketplace,170.77,Germany,VIP
ORD000507,C00664,2023-12-17,2023-12,Q4,Completed,Mobile App,55.22,Switzerland,VIP
ORD000508,C01325,2023-01-26,2023-01,Q1,Completed,Website,209.9,Switzerland,Regular
ORD000509,C01836,2023-01-04,2023-01,Q1,Completed,Marketplace,1583.56,Germany,Regular
ORD000510,C01041,2023-05-26,2023-05,Q2,Completed,Website,282.03,Germany,VIP
ORD000511,C00966,2023-09-21,2023-09,Q3,Completed,Mobile App,774.56,Germany,VIP
ORD000512,C01483,2023-12-11,2023-12,Q4,Completed,Marketplace,135.65,Germany,Regular
ORD000513,C01418,2023-02-15,2023-02,Q1,Returned,Website,322.86,Germany,Regular
ORD000514,C01256,2023-03-20,2023-03,Q1,Completed,Website,672.5,Belgium,Regular
ORD000515,C00394,2023-09-24,2023-09,Q3,Completed,Mobile App,424.32,Austria,Regular
ORD000516,C01039,2023-03-20,2023-03,Q1,Completed,Mobile App,1231.3,Switzerland,Regular
ORD000517,C01541,2023-03-13,2023-03,Q1,Completed,Mobile App,370.9,Germany,VIP
ORD000518,C00969,2023-03-02,2023-03,Q1,Completed,Phone,662.0,Switzerland,New
ORD000519,C01226,2023-03-30,2023-03,Q1,Completed,Phone,300.27,Switzerland,Regular
ORD000520,C01409,2023-02-06,2023-02,Q1,Returned,Website,526.85,Germany,New
ORD000521,C01173,2023-03-22,2023-03,Q1,Completed,Website,625.16,Germany,Regular
ORD000522,C01338,2023-12-27,2023-12,Q4,Returned,Mobile App,377.24,Germany,Regular
ORD000523,C00654,2023-07-24,2023-07,Q3,Completed,Mobile App,30.92,Netherlands,Regular
ORD000524,C01384,2023-12-24,2023-12,Q4,Completed,Mobile App,1185.02,France,New
ORD000525,C00057,2023-04-11,2023-04,Q2,Completed,Mobile App,1290.68,Austria,Regular
ORD000526,C00559,2023-05-25,2023-05,Q2,Completed,Marketplace,180.74,Germany,VIP
ORD000527,C00944,2023-01-27,2023-01,Q1,Completed,Marketplace,101.62,Germany,VIP
ORD000528,C01952,2023-04-02,2023-04,Q2,Completed,Website,464.76,France,VIP
ORD000529,C00215,2023-09-27,2023-09,Q3,Completed,Phone,325.28,Germany,New
ORD000530,C01349,2023-09-08,2023-09,Q3,Completed,Marketplace,43.68,France,VIP
ORD000531,C00105,2023-06-11,2023-06,Q2,Cancelled,Website,241.56,Netherlands,Churned
ORD000532,C00209,2023-11-13,2023-11,Q4,Completed,Mobile App,353.1,Switzerland,Regular
ORD000533,C00691,2023-06-23,2023-06,Q2,Completed,Website,803.29,Germany,VIP
ORD000534,C01081,2023-02-23,2023-02,Q1,Completed,Website,251.53,Austria,VIP
ORD000535,C00932,2023-10-08,2023-10,Q4,Completed,Phone,805.89,Germany,Regular
ORD000536,C01963,2023-11-06,2023-11,Q4,Completed,Website,601.4,Germany,VIP
ORD000537,C00599,2023-01-10,2023-01,Q1,Completed,Marketplace,529.72,France,Regular
ORD000538,C01369,2023-02-05,2023-02,Q1,Completed,Marketplace,34.15,Netherlands,VIP
ORD000539,C00113,2023-01-10,2023-01,Q1,Completed,Mobile App,1962.27,France,Regular
ORD000540,C01195,2023-06-15,2023-06,Q2,Completed,Marketplace,47.49,France,Regular
ORD000541,C01928,2023-10-08,2023-10,Q4,Completed,Mobile App,338.21,Switzerland,VIP
ORD000542,C01173,2023-05-03,2023-05,Q2,Completed,Marketplace,287.64,Germany,Regular
ORD000543,C00729,2023-04-25,2023-04,Q2,Completed,Website,860.81,Germany,Regular
ORD000544,C01616,2023-08-15,2023-08,Q3,Completed,Marketplace,512.67,Switzerland,Regular
ORD000545,C00215,2023-04-09,2023-04,Q2,Completed,Phone,25.19,Germany,New
ORD000546,C00585,2023-03-19,2023-03,Q1,Completed,Marketplace,101.62,Switzerland,VIP
ORD000547,C00434,2023-01-15,2023-01,Q1,Completed,Phone,633.85,France,VIP
ORD000548,C00220,2023-11-04,2023-11,Q4,Completed,Marketplace,516.89,Switzerland,Regular
ORD000549,C01929,2023-12-18,2023-12,Q4,Completed,Marketplace,200.27,France,VIP
ORD000550,C01948,2023-08-01,2023-08,Q3,Completed,Mobile App,93.28,Belgium,New
ORD000551,C01829,2023-01-14,2023-01,Q1,Completed,Marketplace,100.09,Austria,Regular
ORD000552,C00748,2023-04-03,2023-04,Q2,Completed,Phone,963.96,Netherlands,Regular
ORD000553,C01261,2023-12-25,2023-12,Q4,Completed,Phone,9.87,Austria,Regular
ORD000554,C00357,2023-01-24,2023-01,Q1,Completed,Marketplace,1040.42,Netherlands,Regular
ORD000555,C00532,2023-04-04,2023-04,Q2,Completed,Phone,1145.4,Austria,New
ORD000556,C00393,2023-06-11,2023-06,Q2,Completed,Marketplace,190.0,Belgium,VIP
ORD000557,C01574,2023-11-14,2023-11,Q4,Completed,Marketplace,354.38,Austria,Regular
ORD000558,C01399,2023-08-17,2023-08,Q3,Returned,Website,356.08,Netherlands,VIP
ORD000559,C00969,2023-02-24,2023-02,Q1,Completed,Phone,1015.92,Switzerland,New
ORD000560,C01100,2023-10-07,2023-10,Q4,Completed,Website,139.72,Germany,Regular
ORD000561,C01019,2023-03-14,2023-03,Q1,Completed,Marketplace,37.48,Germany,VIP
ORD000562,C00149,2023-11-01,2023-11,Q4,Completed,Mobile App,58.39,Switzerland,Regular
